DATAFLOW,LAST UPDATE,freq,unit,tra_meas,airp_pr,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_DE_EDDT,2019,63631,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_DE_EDDV,2016,169677,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_DE_EDDV,2017,169052,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_DE_EDDV,2018,166220,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_DE_EDDV,2019,131580,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_DE_EDLP,2017,41809,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_GCLP,2016,453420,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_GCLP,2017,530946,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_GCLP,2018,641112,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_GCLP,2019,664468,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_GCXO,2016,175169,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_GCXO,2017,243674,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_GCXO,2018,281720,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_GCXO,2019,297591,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_LEBL,2016,128786,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_LEBL,2017,133709,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_LEBL,2018,154804,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_LEBL,2019,171065,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_LEMD,2016,296666,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_LEMD,2017,305208,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_LEMD,2018,316412,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_LEMD,2019,351510,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_ES_LEZL,2019,61908,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_FR_LFLL,2018,42279,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_FR_LFLL,2019,47030,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_FR_LFPG,2016,113199,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_FR_LFPG,2017,112580,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_FR_LFPG,2018,109799,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_FR_LFPG,2019,90099,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_FR_LFRS,2016,43839,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_FR_LFSB,2016,52680,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_FR_LFSB,2017,56504,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_FR_LFSB,2018,58979,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_FR_LFSB,2019,57191,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_NL_EHAM,2016,113123,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_NL_EHAM,2017,129828,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_NL_EHAM,2018,121568,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCFV_NL_EHAM,2019,116797,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCHI_ES_GCLP,2019,56035,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCHI_ES_GCXO,2019,212379,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_DE_EDDB,2019,27760,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_DE_EDDF,2016,26094,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_DE_EDDF,2017,25758,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_DE_EDDF,2018,38298,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_DE_EDDF,2019,38572,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_DE_EDDL,2016,48239,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_DE_EDDL,2017,49018,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_DE_EDDL,2018,40596,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_DE_EDDL,2019,39411,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_DE_EDDM,2016,25694,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_DE_EDDM,2017,22943,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_DE_EDDS,2018,24991,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_DE_EDDS,2019,25419,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_DE_EDDT,2016,27852,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_ES_GCLP,2016,101710,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_ES_GCLP,2017,123919,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_ES_GCLP,2018,151030,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_ES_GCLP,2019,164387,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_ES_GCXO,2016,519528,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_ES_GCXO,2017,610609,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_ES_GCXO,2018,728096,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_ES_GCXO,2019,760226,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_ES_LEBL,2016,26091,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_ES_LEBL,2017,27662,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_ES_LEBL,2018,25258,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_ES_LEBL,2019,23418,
ESTAT:AVIA_PAR_ES(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,ES_GCLA_ES_LEMD,2016,111012,
